sample_id,dataset,model_name,checkpoint_path,fusion_mode,fls_status,perturbation_type,seed,index,true_label,pred_label,true_sg,pred_sg,true_crystal_system,pred_crystal_system,symmetry_level,correct,top1_label,top1_prob,top2_label,top2_prob,top3_label,top3_prob,top3_hit,predictive_entropy,normalized_predictive_entropy,max_probability,probability_sum,gate_weight,gate_mean,gate_median,gate_std,gate_min,gate_max,peak_descriptor_perturbed,perturbation_notes,gate_return_method
opxrd_0,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,0,224,13,225,14,cubic,monoclinic,High symmetry,False,13,0.374085009098053,216,0.2987794876098633,68,0.045601584017276764,False,2.597168812080015,0.4775893591361185,0.374085009098053,1.0,0.30753546953201294,0.30753546953201294,0.30753546953201294,0.0,0.30753546953201294,0.30753546953201294,False,clean input; no perturbation applied,forward_return_gate
opxrd_677,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,677,18,1,19,2,orthorhombic,triclinic,Low symmetry,False,1,0.6676653623580933,18,0.1487511247396469,13,0.03790164738893509,True,1.7040950487798714,0.31336340497713383,0.6676653623580933,1.0,0.14435428380966187,0.14435428380966187,0.14435428380966187,0.0,0.14435428380966187,0.14435428380966187,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_683,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,683,1,1,2,2,triclinic,triclinic,Low symmetry,True,1,0.44419950246810913,215,0.038493089377880096,13,0.02927241288125515,True,3.366068068246598,0.6189810550801106,0.44419950246810913,1.000000238418579,0.17563527822494507,0.17563527822494507,0.17563527822494507,0.0,0.17563527822494507,0.17563527822494507,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_691,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,691,25,25,26,26,orthorhombic,orthorhombic,Low symmetry,True,25,0.65814608335495,14,0.009457899257540703,197,0.009308959357440472,True,2.4301371265791856,0.44687416062352014,0.65814608335495,1.000000238418579,0.2942785918712616,0.2942785918712616,0.2942785918712616,0.0,0.2942785918712616,0.2942785918712616,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_695,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,695,147,147,148,148,trigonal,trigonal,Medium symmetry,True,147,0.9156364798545837,138,0.0046761250123381615,224,0.002014181111007929,True,0.723751209140549,0.13308949134908082,0.9156364798545837,0.9999999403953552,0.14964257180690765,0.14964257180690765,0.14964257180690765,0.0,0.14964257180690765,0.14964257180690765,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_707,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,707,190,190,191,191,hexagonal,hexagonal,Medium symmetry,True,190,0.5393861532211304,14,0.01735091581940651,13,0.013693981803953648,True,3.1252245173760587,0.5746927067150277,0.5393861532211304,1.0000001192092896,0.3025231957435608,0.3025231957435608,0.3025231957435608,0.0,0.3025231957435608,0.3025231957435608,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_708,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,708,44,44,45,45,orthorhombic,orthorhombic,Low symmetry,True,44,0.9690477252006531,2,0.0012615937739610672,174,0.0009488465148024261,True,0.29669755105528217,0.05455925414115224,0.9690477252006531,1.0,0.26547858119010925,0.26547858119010925,0.26547858119010925,0.0,0.26547858119010925,0.26547858119010925,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_710,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,710,8,13,9,14,monoclinic,monoclinic,Low symmetry,False,13,0.7524001598358154,14,0.07435000687837601,147,0.024668294936418533,False,1.444847656516637,0.2656908026600175,0.7524001598358154,0.9999996423721313,0.19000263512134552,0.19000263512134552,0.19000263512134552,0.0,0.19000263512134552,0.19000263512134552,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_727,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,727,1,161,2,162,triclinic,trigonal,Low symmetry,False,161,0.28409287333488464,8,0.09915303438901901,18,0.04173048213124275,False,3.9580337920753594,0.7278367171991644,0.28409287333488464,1.0,0.19496291875839233,0.19496291875839233,0.19496291875839233,0.0,0.19496291875839233,0.19496291875839233,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_730,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,730,13,8,14,9,monoclinic,monoclinic,Low symmetry,False,8,0.07233728468418121,161,0.05671364814043045,13,0.05578381195664406,True,4.932432890226023,0.9070174615019918,0.07233728468418121,0.9999999403953552,0.293690949678421,0.293690949678421,0.293690949678421,0.0,0.293690949678421,0.293690949678421,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_735,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,735,61,62,62,63,orthorhombic,orthorhombic,Low symmetry,False,62,0.24489855766296387,60,0.159207284450531,61,0.15174050629138947,True,3.2376968507774007,0.5953750702871788,0.24489855766296387,1.0,0.17279069125652313,0.17279069125652313,0.17279069125652313,0.0,0.17279069125652313,0.17279069125652313,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_738,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,738,60,1,61,2,orthorhombic,triclinic,Low symmetry,False,1,0.09359721094369888,60,0.0883450135588646,162,0.04326944798231125,True,4.715306150140337,0.8670903608196959,0.09359721094369888,1.0,0.2367819845676422,0.2367819845676422,0.2367819845676422,0.0,0.2367819845676422,0.2367819845676422,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_740,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,740,3,162,4,163,monoclinic,trigonal,Low symmetry,False,162,0.15864962339401245,18,0.14084291458129883,13,0.09234181046485901,False,3.7281004594445903,0.6855546320053207,0.15864962339401245,1.0,0.3592441976070404,0.3592441976070404,0.3592441976070404,0.0,0.3592441976070404,0.3592441976070404,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_742,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,742,220,220,221,221,cubic,cubic,High symmetry,True,220,0.2541519105434418,18,0.08045119047164917,60,0.013815932907164097,True,4.361282116167407,0.8019894283283252,0.2541519105434418,1.0,0.16882866621017456,0.16882866621017456,0.16882866621017456,0.0,0.16882866621017456,0.16882866621017456,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_743,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,743,71,71,72,72,orthorhombic,orthorhombic,Low symmetry,True,71,0.6194821000099182,61,0.014922020025551319,14,0.013430064544081688,True,2.619246008954578,0.4816491007508347,0.6194821000099182,0.9999998807907104,0.2721498906612396,0.2721498906612396,0.2721498906612396,0.0,0.2721498906612396,0.2721498906612396,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_745,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,745,73,14,74,15,orthorhombic,monoclinic,Low symmetry,False,14,0.8328618407249451,73,0.08329778164625168,1,0.011296303942799568,True,0.9806059549007755,0.1803221135984034,0.8328618407249451,0.9999999403953552,0.10035625845193863,0.10035625845193863,0.10035625845193863,0.0,0.10035625845193863,0.10035625845193863,True,"scaled 4/9 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_749,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,749,62,13,63,14,orthorhombic,monoclinic,Low symmetry,False,13,0.8360233306884766,51,0.04705872759222984,1,0.012251779437065125,False,1.0737076583175347,0.19744244195845345,0.8360233306884766,0.9999998807907104,0.12327408045530319,0.12327408045530319,0.12327408045530319,0.0,0.12327408045530319,0.12327408045530319,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_752,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,752,35,35,36,36,orthorhombic,orthorhombic,Low symmetry,True,35,0.41757693886756897,42,0.032631345093250275,163,0.0288021732121706,True,3.6277927201617532,0.6671091968462114,0.41757693886756897,1.0,0.24708116054534912,0.24708116054534912,0.24708116054534912,0.0,0.24708116054534912,0.24708116054534912,True,"scaled 3/5 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_755,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,755,4,124,5,125,monoclinic,tetragonal,Low symmetry,False,124,0.18988950550556183,10,0.07647646963596344,14,0.0582202710211277,False,4.379494525821698,0.805338480193826,0.18988950550556183,0.9999998807907104,0.30886542797088623,0.30886542797088623,0.30886542797088623,0.0,0.30886542797088623,0.30886542797088623,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_756,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,756,166,166,167,167,trigonal,trigonal,Medium symmetry,True,166,0.7232449054718018,138,0.037617482244968414,229,0.03733767941594124,True,1.7387420061899381,0.31973458043116143,0.7232449054718018,1.0000001192092896,0.41445139050483704,0.41445139050483704,0.41445139050483704,0.0,0.41445139050483704,0.41445139050483704,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_760,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,760,13,10,14,11,monoclinic,monoclinic,Low symmetry,False,10,0.37043237686157227,122,0.13928668200969696,165,0.041462816298007965,False,3.3399015722074568,0.6141693385617057,0.37043237686157227,0.9999998807907104,0.2552560567855835,0.2552560567855835,0.2552560567855835,0.0,0.2552560567855835,0.2552560567855835,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_773,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,773,165,165,166,166,trigonal,trigonal,Medium symmetry,True,165,0.687491774559021,13,0.025227583944797516,190,0.021638385951519012,True,2.1376660455744787,0.3930921055282958,0.687491774559021,1.0,0.2829493284225464,0.2829493284225464,0.2829493284225464,0.0,0.2829493284225464,0.2829493284225464,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_779,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,779,1,32,2,33,triclinic,orthorhombic,Low symmetry,False,32,0.12630893290042877,13,0.08647539466619492,197,0.06021486967802048,False,4.350811378723935,0.8000639806015347,0.12630893290042877,0.9999998807907104,0.28588345646858215,0.28588345646858215,0.28588345646858215,0.0,0.28588345646858215,0.28588345646858215,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_781,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,781,73,14,74,15,orthorhombic,monoclinic,Low symmetry,False,14,0.26274755597114563,73,0.14754465222358704,1,0.024496160447597504,True,4.07041968753521,0.7485031858318377,0.26274755597114563,0.9999999403953552,0.06465944647789001,0.06465944647789001,0.06465944647789001,0.0,0.06465944647789001,0.06465944647789001,True,"scaled 3/9 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_782,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,782,12,12,13,13,monoclinic,monoclinic,Low symmetry,True,12,0.26534798741340637,14,0.14790388941764832,3,0.052757322788238525,True,3.8329166520118756,0.7048291196714523,0.26534798741340637,1.0000001192092896,0.17091703414916992,0.17091703414916992,0.17091703414916992,0.0,0.17091703414916992,0.17091703414916992,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_787,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,787,216,216,217,217,cubic,cubic,High symmetry,True,216,0.2986246347427368,13,0.17336705327033997,14,0.083945132791996,True,3.353303501302173,0.6166337985913205,0.2986246347427368,0.9999999403953552,0.21715964376926422,0.21715964376926422,0.21715964376926422,0.0,0.21715964376926422,0.21715964376926422,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_797,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,797,11,163,12,164,monoclinic,trigonal,Low symmetry,False,163,0.09721546620130539,226,0.07795608043670654,128,0.056026920676231384,False,4.6107657863275575,0.8478665948769593,0.09721546620130539,1.0,0.3020409345626831,0.3020409345626831,0.3020409345626831,0.0,0.3020409345626831,0.3020409345626831,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_801,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,801,87,87,88,88,tetragonal,tetragonal,Medium symmetry,True,87,0.925277054309845,226,0.01590861566364765,14,0.010852711275219917,True,0.5720297544811777,0.10518966752517744,0.925277054309845,0.9999997019767761,0.21239455044269562,0.21239455044269562,0.21239455044269562,0.0,0.21239455044269562,0.21239455044269562,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_803,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,803,124,124,125,125,tetragonal,tetragonal,Medium symmetry,True,124,0.5916335582733154,91,0.0825723186135292,139,0.018158063292503357,True,2.5423321182028986,0.4675055242447927,0.5916335582733154,1.0,0.3553413450717926,0.3553413450717926,0.3553413450717926,0.0,0.3553413450717926,0.3553413450717926,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_805,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,805,138,138,139,139,tetragonal,tetragonal,Medium symmetry,True,138,0.43164128065109253,91,0.11827003955841064,126,0.027600785717368126,True,3.240272355071398,0.5958486757915655,0.43164128065109253,1.0000001192092896,0.36972343921661377,0.36972343921661377,0.36972343921661377,0.0,0.36972343921661377,0.36972343921661377,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_808,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,808,128,13,129,14,tetragonal,monoclinic,Medium symmetry,False,13,0.12039876729249954,224,0.05671549588441849,204,0.05600449815392494,False,4.60869173129226,0.8474852001018051,0.12039876729249954,0.9999999403953552,0.23689788579940796,0.23689788579940796,0.23689788579940796,0.0,0.23689788579940796,0.23689788579940796,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_809,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,809,61,35,62,36,orthorhombic,orthorhombic,Low symmetry,False,35,0.03911324962973595,224,0.028042420744895935,66,0.0265829935669899,False,5.172920955692145,0.9512404402054307,0.03911324962973595,1.0000001192092896,0.25831347703933716,0.25831347703933716,0.25831347703933716,0.0,0.25831347703933716,0.25831347703933716,True,"scaled 3/6 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_816,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,816,13,28,14,29,monoclinic,orthorhombic,Low symmetry,False,28,0.2522598206996918,13,0.22312821447849274,3,0.04772002995014191,True,3.4348495540780775,0.6316291762133602,0.2522598206996918,1.0,0.25656864047050476,0.25656864047050476,0.25656864047050476,0.0,0.25656864047050476,0.25656864047050476,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_817,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,817,13,14,14,15,monoclinic,monoclinic,Low symmetry,False,14,0.11522305756807327,188,0.09787622839212418,73,0.02980365976691246,False,4.633379233813162,0.8520249467878074,0.11522305756807327,1.0,0.3304142355918884,0.3304142355918884,0.3304142355918884,0.0,0.3304142355918884,0.3304142355918884,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_818,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,818,190,190,191,191,hexagonal,hexagonal,Medium symmetry,True,190,0.9363453984260559,165,0.0015576300211250782,13,0.0012778753880411386,True,0.5725537854819419,0.10528603077605986,0.9363453984260559,0.9999999403953552,0.28648799657821655,0.28648799657821655,0.28648799657821655,0.0,0.28648799657821655,0.28648799657821655,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_823,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,823,13,18,14,19,monoclinic,orthorhombic,Low symmetry,False,18,0.17362013459205627,13,0.07506309449672699,14,0.03583511337637901,True,4.514493170395912,0.8301631723149392,0.17362013459205627,0.9999999403953552,0.17191354930400848,0.17191354930400848,0.17191354930400848,0.0,0.17191354930400848,0.17191354930400848,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_824,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,824,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.28304407000541687,18,0.037440862506628036,197,0.027206892147660255,True,4.247840858573607,0.781128890783818,0.28304407000541687,1.0,0.2751940190792084,0.2751940190792084,0.2751940190792084,0.0,0.2751940190792084,0.2751940190792084,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_826,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,826,124,124,125,125,tetragonal,tetragonal,Medium symmetry,True,124,0.8604926466941833,13,0.02324536256492138,91,0.007274250499904156,True,1.0684058012887006,0.19646749166301836,0.8604926466941833,1.0000001192092896,0.3501513600349426,0.3501513600349426,0.3501513600349426,0.0,0.3501513600349426,0.3501513600349426,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_831,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,831,222,165,223,166,cubic,trigonal,High symmetry,False,165,0.5818778872489929,166,0.3324650824069977,163,0.007052836008369923,False,1.298343185005106,0.23875032180473907,0.5818778872489929,0.9999998807907104,0.1899905800819397,0.1899905800819397,0.1899905800819397,0.0,0.1899905800819397,0.1899905800819397,True,"scaled 5/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_833,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,833,138,138,139,139,tetragonal,tetragonal,Medium symmetry,True,138,0.9366308450698853,139,0.017079655081033707,220,0.0028524165973067284,True,0.5097512975880203,0.09373737833348317,0.9366308450698853,1.0,0.3915104568004608,0.3915104568004608,0.3915104568004608,0.0,0.3915104568004608,0.3915104568004608,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_836,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,836,11,1,12,2,monoclinic,triclinic,Low symmetry,False,1,0.24741554260253906,11,0.10200327634811401,13,0.04807683452963829,True,3.995031096049244,0.7346400942505393,0.24741554260253906,0.9999999403953552,0.20373381674289703,0.20373381674289703,0.20373381674289703,0.0,0.20373381674289703,0.20373381674289703,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_850,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,850,18,13,19,14,orthorhombic,monoclinic,Low symmetry,False,13,0.3147185742855072,1,0.018693797290325165,61,0.01656806282699108,False,4.241779865841384,0.7800143441970703,0.3147185742855072,1.0,0.1741982102394104,0.1741982102394104,0.1741982102394104,0.0,0.1741982102394104,0.1741982102394104,True,"scaled 4/10 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_862,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,862,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8425970673561096,162,0.0008331223507411778,128,0.0008173676324076951,True,1.2881004078823461,0.23686679334902994,0.8425970673561096,1.0,0.12535418570041656,0.12535418570041656,0.12535418570041656,0.0,0.12535418570041656,0.12535418570041656,True,"scaled 3/6 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_866,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,866,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8487316966056824,50,0.0011035774368792772,139,0.0009284284315072,True,1.24366814610396,0.22869621339711965,0.8487316966056824,0.9999998807907104,0.12766019999980927,0.12766019999980927,0.12766019999980927,0.0,0.12766019999980927,0.12766019999980927,True,"scaled 2/6 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_871,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,871,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8957544565200806,10,0.0007138338987715542,126,0.0006753044435754418,True,0.8991639112925895,0.1653458620614775,0.8957544565200806,1.0,0.07880646735429764,0.07880646735429764,0.07880646735429764,0.0,0.07880646735429764,0.07880646735429764,True,"scaled 2/5 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_875,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,875,224,50,225,51,cubic,orthorhombic,High symmetry,False,50,0.42258262634277344,138,0.40679454803466797,62,0.020494461059570312,False,1.764175101184406,0.32441143296487407,0.42258262634277344,1.0,0.25749698281288147,0.25749698281288147,0.25749698281288147,0.0,0.25749698281288147,0.25749698281288147,True,"scaled 3/8 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_883,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,883,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8330414295196533,128,0.0008751342538744211,124,0.0008725295774638653,True,1.3552433486732611,0.24921360496701095,0.8330414295196533,1.0,0.11944319307804108,0.11944319307804108,0.11944319307804108,0.0,0.11944319307804108,0.11944319307804108,True,"scaled 3/6 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_885,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,885,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8390563726425171,128,0.0008154635434038937,162,0.0008137882105074823,True,1.3133102811920574,0.24150259799210402,0.8390563726425171,0.9999999403953552,0.13660719990730286,0.13660719990730286,0.13660719990730286,0.0,0.13660719990730286,0.13660719990730286,True,"scaled 2/4 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_886,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,886,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8221825957298279,10,0.000993429683148861,124,0.0009497796418145299,True,1.4311446096919298,0.2631709705563881,0.8221825957298279,1.0000001192092896,0.09671393781900406,0.09671393781900406,0.09671393781900406,0.0,0.09671393781900406,0.09671393781900406,True,"scaled 3/6 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_898,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,898,224,224,225,225,cubic,cubic,High symmetry,True,224,0.838383674621582,162,0.0008519354742020369,45,0.0008323793881572783,True,1.3181220687701247,0.24238743017360087,0.838383674621582,1.0000001192092896,0.13130170106887817,0.13130170106887817,0.13130170106887817,0.0,0.13130170106887817,0.13130170106887817,True,"scaled 2/5 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_901,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,901,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8541301488876343,10,0.0007927214028313756,1,0.0007759762229397893,True,1.2057996920574805,0.22173264190518824,0.8541301488876343,1.0,0.12309850752353668,0.12309850752353668,0.12309850752353668,0.0,0.12309850752353668,0.12309850752353668,True,"scaled 2/6 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_904,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,904,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8411393761634827,45,0.00105240975972265,162,0.000819759035948664,True,1.298850667275477,0.2388436419351642,0.8411393761634827,1.0000001192092896,0.13802392780780792,0.13802392780780792,0.13802392780780792,0.0,0.13802392780780792,0.13802392780780792,True,"scaled 3/5 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
opxrd_907,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,strong_peak_scaling,3,907,224,224,225,225,cubic,cubic,High symmetry,True,224,0.7470406293869019,220,0.006320666056126356,50,0.004145561717450619,True,1.9161186169477402,0.35235209126200745,0.7470406293869019,1.0,0.12341532856225967,0.12341532856225967,0.12341532856225967,0.0,0.12341532856225967,0.12341532856225967,True,"scaled 3/8 top peaks with factors in [0.3, 2.0]; peak descriptors recomputed",forward_return_gate
