sample_id,dataset,model_name,checkpoint_path,fusion_mode,fls_status,perturbation_type,seed,index,true_label,pred_label,true_sg,pred_sg,true_crystal_system,pred_crystal_system,symmetry_level,correct,top1_label,top1_prob,top2_label,top2_prob,top3_label,top3_prob,top3_hit,predictive_entropy,normalized_predictive_entropy,max_probability,probability_sum,gate_weight,gate_mean,gate_median,gate_std,gate_min,gate_max,peak_descriptor_perturbed,perturbation_notes,gate_return_method,uncertainty_source,class_count_train,class_frequency_group,coverage_level,entropy_threshold,retained,rejected
opxrd_0,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,0,224,13,225,14,cubic,monoclinic,High symmetry,False,13,0.374085009098053,216,0.2987794876098633,68,0.0456015840172767,False,2.597168812080015,0.4775893591361185,0.374085009098053,1.0,0.3075354695320129,0.3075354695320129,0.3075354695320129,0.0,0.3075354695320129,0.3075354695320129,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_373,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,373,1,14,2,15,triclinic,monoclinic,Low symmetry,False,14,0.2756312787532806,1,0.0584703758358955,175,0.0462474226951599,True,4.13786538222137,0.7609056703957332,0.2756312787532806,0.9999998807907104,0.1855793595314026,0.1855793595314026,0.1855793595314026,0.0,0.1855793595314026,0.1855793595314026,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,False,True
opxrd_379,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,379,71,71,72,72,orthorhombic,orthorhombic,Low symmetry,True,71,0.9732761979103088,13,0.0023926293943077,185,0.0018172591226175,True,0.254460034343415,0.0467922624677206,0.9732761979103088,1.000000238418579,0.2709504663944244,0.2709504663944244,0.2709504663944244,0.0,0.2709504663944244,0.2709504663944244,False,clean input; no perturbation applied,forward_return_gate,single_softmax,6,Head,0.8,3.6350513474075674,True,False
opxrd_38,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,38,12,1,13,2,monoclinic,triclinic,Low symmetry,False,1,0.5261619687080383,13,0.0796147733926773,32,0.0294854138046503,False,2.909072491441373,0.5349448447116164,0.5261619687080383,1.0,0.0883460342884063,0.0883460342884063,0.0883460342884063,0.0,0.0883460342884063,0.0883460342884063,False,clean input; no perturbation applied,forward_return_gate,single_softmax,5,Medium,0.8,3.6350513474075674,True,False
opxrd_381,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,381,160,17,161,18,trigonal,orthorhombic,Medium symmetry,False,17,0.3286665678024292,147,0.1280913054943084,13,0.0607450492680072,False,3.5172420683520027,0.6467802083321323,0.3286665678024292,1.0,0.242850050330162,0.242850050330162,0.242850050330162,0.0,0.242850050330162,0.242850050330162,False,clean input; no perturbation applied,forward_return_gate,single_softmax,2,Medium,0.8,3.6350513474075674,True,False
opxrd_392,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,392,28,28,29,29,orthorhombic,orthorhombic,Low symmetry,True,28,0.0666172429919242,1,0.0562967248260974,13,0.0486722625792026,True,4.972153243108784,0.9143215758089652,0.0666172429919242,1.0,0.2040231227874755,0.2040231227874755,0.2040231227874755,0.0,0.2040231227874755,0.2040231227874755,False,clean input; no perturbation applied,forward_return_gate,single_softmax,4,Medium,0.8,3.6350513474075674,False,True
opxrd_408,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,408,1,1,2,2,triclinic,triclinic,Low symmetry,True,1,0.9118762612342834,162,0.010913792066276,14,0.0085606332868337,True,0.7095429706513783,0.1304767603310067,0.9118762612342834,1.000000238418579,0.1723727732896804,0.1723727732896804,0.1723727732896804,0.0,0.1723727732896804,0.1723727732896804,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,True,False
opxrd_410,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,410,11,11,12,12,monoclinic,monoclinic,Low symmetry,True,11,0.5441601276397705,226,0.0507496669888496,224,0.0189268924295902,True,2.825514384336036,0.5195794735284067,0.5441601276397705,0.9999998211860656,0.2186174839735031,0.2186174839735031,0.2186174839735031,0.0,0.2186174839735031,0.2186174839735031,False,clean input; no perturbation applied,forward_return_gate,single_softmax,10,Head,0.8,3.6350513474075674,True,False
opxrd_415,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,415,13,61,14,62,monoclinic,orthorhombic,Low symmetry,False,61,0.6810184717178345,60,0.0353155955672264,87,0.0347453579306602,False,2.095889961116685,0.3854099659189591,0.6810184717178345,1.0,0.1937186270952224,0.1937186270952224,0.1937186270952224,0.0,0.1937186270952224,0.1937186270952224,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_429,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,429,140,226,141,227,tetragonal,cubic,Medium symmetry,False,226,0.2447176575660705,14,0.0765779614448547,229,0.0223031528294086,False,4.372097020557975,0.8039781643831344,0.2447176575660705,1.0000001192092896,0.1609473079442978,0.1609473079442978,0.1609473079442978,0.0,0.1609473079442978,0.1609473079442978,False,clean input; no perturbation applied,forward_return_gate,single_softmax,5,Medium,0.8,3.6350513474075674,False,True
opxrd_433,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,433,13,10,14,11,monoclinic,monoclinic,Low symmetry,False,10,0.3532081842422485,14,0.1446565985679626,124,0.0642197579145431,False,3.3160824801170694,0.6097892825277117,0.3532081842422485,0.9999999403953552,0.2965289950370788,0.2965289950370788,0.2965289950370788,0.0,0.2965289950370788,0.2965289950370788,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_435,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,435,139,139,140,140,tetragonal,tetragonal,Medium symmetry,True,139,0.545391857624054,138,0.0484231561422348,124,0.038929995149374,True,2.835211129334204,0.5213625929805737,0.545391857624054,1.0000001192092896,0.3751557171344757,0.3751557171344757,0.3751557171344757,0.0,0.3751557171344757,0.3751557171344757,False,clean input; no perturbation applied,forward_return_gate,single_softmax,6,Head,0.8,3.6350513474075674,True,False
opxrd_46,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,46,147,147,148,148,trigonal,trigonal,Medium symmetry,True,147,0.9031935334205629,138,0.002621061168611,12,0.0024754886981099,True,0.8256979530994334,0.1518363205451175,0.9031935334205629,1.0,0.1408262103796005,0.1408262103796005,0.1408262103796005,0.0,0.1408262103796005,0.1408262103796005,False,clean input; no perturbation applied,forward_return_gate,single_softmax,23,Head,0.8,3.6350513474075674,True,False
opxrd_464,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,464,73,73,74,74,orthorhombic,orthorhombic,Low symmetry,True,73,0.83185213804245,14,0.0053856689482927,1,0.0028276927769184,True,1.3528416732674426,0.2487719645882327,0.83185213804245,0.9999999403953552,0.0868914276361465,0.0868914276361465,0.0868914276361465,0.0,0.0868914276361465,0.0868914276361465,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_467,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,467,59,59,60,60,orthorhombic,orthorhombic,Low symmetry,True,59,0.9613444209098816,61,0.0010723256273195,13,0.0008796910988166,True,0.3683321064463154,0.0677320218265168,0.9613444209098816,1.0,0.1756379753351211,0.1756379753351211,0.1756379753351211,0.0,0.1756379753351211,0.1756379753351211,False,clean input; no perturbation applied,forward_return_gate,single_softmax,24,Head,0.8,3.6350513474075674,True,False
opxrd_482,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,482,13,14,14,15,monoclinic,monoclinic,Low symmetry,False,14,0.7838253378868103,204,0.0392559505999088,13,0.0110572930425405,True,1.5022335758297023,0.2762434106771352,0.7838253378868103,1.0,0.2918969392776489,0.2918969392776489,0.2918969392776489,0.0,0.2918969392776489,0.2918969392776489,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_496,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,496,147,147,148,148,trigonal,trigonal,Medium symmetry,True,147,0.9833521246910096,138,0.0011471332982182,198,0.0007204068242572,True,0.1690328463345567,0.0310831888856779,0.9833521246910096,1.0000001192092896,0.1276739835739135,0.1276739835739135,0.1276739835739135,0.0,0.1276739835739135,0.1276739835739135,False,clean input; no perturbation applied,forward_return_gate,single_softmax,23,Head,0.8,3.6350513474075674,True,False
opxrd_503,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,503,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.9246761202812196,3,0.003743288340047,61,0.0035647260956466,True,0.6407902046645976,0.1178339204456144,0.9246761202812196,0.999999701976776,0.0372210294008255,0.0372210294008255,0.0372210294008255,0.0,0.0372210294008255,0.0372210294008255,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_507,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,507,86,185,87,186,tetragonal,hexagonal,Medium symmetry,False,185,0.0486551113426685,192,0.033145111054182,139,0.0275128483772277,False,5.124432475859398,0.9423239685840654,0.0486551113426685,1.0,0.3144440948963165,0.3144440948963165,0.3144440948963165,0.0,0.3144440948963165,0.3144440948963165,False,clean input; no perturbation applied,forward_return_gate,single_softmax,3,Medium,0.8,3.6350513474075674,False,True
opxrd_511,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,511,18,1,19,2,orthorhombic,triclinic,Low symmetry,False,1,0.6622436046600342,18,0.0587926544249057,60,0.0196786075830459,True,2.209036140935024,0.4062162420673558,0.6622436046600342,0.9999999403953552,0.2360329180955886,0.2360329180955886,0.2360329180955886,0.0,0.2360329180955886,0.2360329180955886,False,clean input; no perturbation applied,forward_return_gate,single_softmax,27,Head,0.8,3.6350513474075674,True,False
opxrd_512,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,512,73,73,74,74,orthorhombic,orthorhombic,Low symmetry,True,73,0.9326335787773132,14,0.0107878297567367,126,0.000898435129784,True,0.5793389054565047,0.1065337360023204,0.9326335787773132,1.000000238418579,0.0571111068129539,0.0571111068129539,0.0571111068129539,0.0,0.0571111068129539,0.0571111068129539,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_513,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,513,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.3509664833545685,122,0.1388674080371856,91,0.0731937661767005,True,3.359732364461728,0.6178159923024357,0.3509664833545685,1.0,0.241173654794693,0.241173654794693,0.241173654794693,0.0,0.241173654794693,0.241173654794693,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_519,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,519,147,162,148,163,trigonal,trigonal,Medium symmetry,False,162,0.1132509112358093,13,0.0589809715747833,128,0.0559119880199432,False,4.559519524257846,0.8384429989419712,0.1132509112358093,1.0000001192092896,0.2756201326847076,0.2756201326847076,0.2756201326847076,0.0,0.2756201326847076,0.2756201326847076,False,clean input; no perturbation applied,forward_return_gate,single_softmax,23,Head,0.8,3.6350513474075674,False,True
opxrd_529,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,529,226,226,227,227,cubic,cubic,High symmetry,True,226,0.8028016686439514,61,0.055470522493124,220,0.0441949553787708,True,1.1782832140374837,0.2166726792866133,0.8028016686439514,1.0,0.3156844973564148,0.3156844973564148,0.3156844973564148,0.0,0.3156844973564148,0.3156844973564148,False,clean input; no perturbation applied,forward_return_gate,single_softmax,13,Head,0.8,3.6350513474075674,True,False
opxrd_53,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,53,138,138,139,139,tetragonal,tetragonal,Medium symmetry,True,138,0.989556610584259,139,0.0022990517318248,220,0.0006759270327165,True,0.104109199816536,0.0191444798617971,0.989556610584259,1.0000001192092896,0.3992308676242828,0.3992308676242828,0.3992308676242828,0.0,0.3992308676242828,0.3992308676242828,False,clean input; no perturbation applied,forward_return_gate,single_softmax,11,Head,0.8,3.6350513474075674,True,False
opxrd_531,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,531,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.4218197464942932,51,0.2270194739103317,1,0.1321289539337158,True,2.1489143181935364,0.395160532996906,0.4218197464942932,0.9999998807907104,0.0740013122558593,0.0740013122558593,0.0740013122558593,0.0,0.0740013122558593,0.0740013122558593,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_535,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,535,163,197,164,198,trigonal,cubic,Medium symmetry,False,197,0.3997210264205932,165,0.0380560606718063,13,0.0333997271955013,False,3.649971359839834,0.6711875926212948,0.3997210264205932,1.0,0.1740153133869171,0.1740153133869171,0.1740153133869171,0.0,0.1740153133869171,0.1740153133869171,False,clean input; no perturbation applied,forward_return_gate,single_softmax,4,Medium,0.8,3.6350513474075674,False,True
opxrd_536,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,536,59,61,60,62,orthorhombic,orthorhombic,Low symmetry,False,61,0.0592923052608966,199,0.0273813065141439,138,0.0272661969065666,False,5.171629945672159,0.9510030383680084,0.0592923052608966,1.0,0.3033035099506378,0.3033035099506378,0.3033035099506378,0.0,0.3033035099506378,0.3033035099506378,False,clean input; no perturbation applied,forward_return_gate,single_softmax,24,Head,0.8,3.6350513474075674,False,True
opxrd_540,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,540,193,193,194,194,hexagonal,hexagonal,Medium symmetry,True,193,0.5598255395889282,14,0.0569599196314811,163,0.0214649401605129,True,2.7758696495412565,0.5104503799689732,0.5598255395889282,1.0000001192092896,0.3518285453319549,0.3518285453319549,0.3518285453319549,0.0,0.3518285453319549,0.3518285453319549,False,clean input; no perturbation applied,forward_return_gate,single_softmax,4,Medium,0.8,3.6350513474075674,True,False
opxrd_542,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,542,57,57,58,58,orthorhombic,orthorhombic,Low symmetry,True,57,0.966598629951477,60,0.002587609225884,1,0.0024768447037786,True,0.3099733305598314,0.0570005167175853,0.966598629951477,1.0000001192092896,0.1279481202363968,0.1279481202363968,0.1279481202363968,0.0,0.1279481202363968,0.1279481202363968,False,clean input; no perturbation applied,forward_return_gate,single_softmax,3,Medium,0.8,3.6350513474075674,True,False
opxrd_544,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,544,87,87,88,88,tetragonal,tetragonal,Medium symmetry,True,87,0.9059613943099976,14,0.0379861406981945,32,0.0078436657786369,True,0.6354221449401788,0.1168467962387992,0.9059613943099976,0.9999998807907104,0.1840001344680786,0.1840001344680786,0.1840001344680786,0.0,0.1840001344680786,0.1840001344680786,False,clean input; no perturbation applied,forward_return_gate,single_softmax,11,Head,0.8,3.6350513474075674,True,False
opxrd_545,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,545,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.9547281265258788,61,0.003390749450773,32,0.0028846955392509,True,0.4128473722097064,0.0759178652529536,0.9547281265258788,1.0000001192092896,0.1890683323144912,0.1890683323144912,0.1890683323144912,0.0,0.1890683323144912,0.1890683323144912,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_553,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,553,61,61,62,62,orthorhombic,orthorhombic,Low symmetry,True,61,0.8820912837982178,62,0.0234524849802255,1,0.0037730943877249,True,0.9130471674170442,0.1678988325747383,0.8820912837982178,0.9999998807907104,0.1955396682024002,0.1955396682024002,0.1955396682024002,0.0,0.1955396682024002,0.1955396682024002,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_557,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,557,62,13,63,14,orthorhombic,monoclinic,Low symmetry,False,13,0.2958953082561493,12,0.1811004877090454,69,0.0674185901880264,False,3.3930652323414714,0.6239455218635527,0.2958953082561493,1.0,0.0647627338767051,0.0647627338767051,0.0647627338767051,0.0,0.0647627338767051,0.0647627338767051,False,clean input; no perturbation applied,forward_return_gate,single_softmax,10,Head,0.8,3.6350513474075674,True,False
opxrd_558,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,558,14,13,15,14,monoclinic,monoclinic,Low symmetry,False,13,0.6098954677581787,28,0.0369867794215679,165,0.0259635914117097,False,2.471787251633964,0.4545331377528966,0.6098954677581787,0.9999999403953552,0.2595424354076385,0.2595424354076385,0.2595424354076385,0.0,0.2595424354076385,0.2595424354076385,False,clean input; no perturbation applied,forward_return_gate,single_softmax,37,Head,0.8,3.6350513474075674,True,False
opxrd_560,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,560,128,13,129,14,tetragonal,monoclinic,Medium symmetry,False,13,0.7395366430282593,145,0.0339474007487297,124,0.012099539861083,False,1.7678103012334263,0.3250799042839767,0.7395366430282593,0.9999998807907104,0.1999012231826782,0.1999012231826782,0.1999012231826782,0.0,0.1999012231826782,0.1999012231826782,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_561,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,561,61,61,62,62,orthorhombic,orthorhombic,Low symmetry,True,61,0.9132344126701356,13,0.0079276654869318,62,0.0058435066603124,True,0.7115000788332477,0.130836649930016,0.9132344126701356,0.9999999403953552,0.1338610053062439,0.1338610053062439,0.1338610053062439,0.0,0.1338610053062439,0.1338610053062439,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_564,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,564,91,91,92,92,tetragonal,tetragonal,Medium symmetry,True,91,0.6349266171455383,124,0.1199831217527389,13,0.0104597974568605,True,2.1623208516879213,0.3976258397224601,0.6349266171455383,0.9999999403953552,0.3501351177692413,0.3501351177692413,0.3501351177692413,0.0,0.3501351177692413,0.3501351177692413,False,clean input; no perturbation applied,forward_return_gate,single_softmax,3,Medium,0.8,3.6350513474075674,True,False
opxrd_576,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,576,175,175,176,176,hexagonal,hexagonal,Medium symmetry,True,175,0.9481921792030334,14,0.0026138722896575,73,0.0017267656512558,True,0.4614702943599675,0.0848590592643166,0.9481921792030334,1.000000238418579,0.2233793884515762,0.2233793884515762,0.2233793884515762,0.0,0.2233793884515762,0.2233793884515762,False,clean input; no perturbation applied,forward_return_gate,single_softmax,5,Head,0.8,3.6350513474075674,True,False
opxrd_586,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,586,61,12,62,13,orthorhombic,monoclinic,Low symmetry,False,12,0.208981305360794,57,0.0761735439300537,14,0.0694128945469856,False,4.074310967999846,0.749218747382816,0.208981305360794,1.0000001192092896,0.2734483778476715,0.2734483778476715,0.2734483778476715,0.0,0.2734483778476715,0.2734483778476715,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,False,True
opxrd_588,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,588,1,1,2,2,triclinic,triclinic,Low symmetry,True,1,0.805711567401886,147,0.0050808126106858,4,0.0042805913835763,True,1.5213132058021768,0.279751934346727,0.805711567401886,1.0,0.1704881638288498,0.1704881638288498,0.1704881638288498,0.0,0.1704881638288498,0.1704881638288498,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,True,False
opxrd_600,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,600,13,18,14,19,monoclinic,orthorhombic,Low symmetry,False,18,0.2097094804048538,59,0.1346433013677597,166,0.0904512852430343,False,3.9636197173514582,0.7288639043655842,0.2097094804048538,1.0,0.3148850202560425,0.3148850202560425,0.3148850202560425,0.0,0.3148850202560425,0.3148850202560425,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,False,True
opxrd_608,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,608,18,18,19,19,orthorhombic,orthorhombic,Low symmetry,True,18,0.7008900046348572,3,0.0275566428899765,185,0.0272570978850126,True,1.9203379063280408,0.3531279698655757,0.7008900046348572,1.0,0.3148205578327179,0.3148205578327179,0.3148205578327179,0.0,0.3148205578327179,0.3148205578327179,False,clean input; no perturbation applied,forward_return_gate,single_softmax,27,Head,0.8,3.6350513474075674,True,False
opxrd_61,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,61,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.1874383389949798,10,0.1180339008569717,1,0.0209933687001466,True,4.481275390412012,0.8240548060891296,0.1874383389949798,1.0,0.2225469499826431,0.2225469499826431,0.2225469499826431,0.0,0.2225469499826431,0.2225469499826431,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,False,True
opxrd_613,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,613,122,61,123,62,tetragonal,orthorhombic,Medium symmetry,False,61,0.1196341216564178,13,0.097221203148365,192,0.0611952282488346,False,4.554994550137332,0.8376109084439365,0.1196341216564178,0.9999999403953552,0.3316488564014435,0.3316488564014435,0.3316488564014435,0.0,0.3316488564014435,0.3316488564014435,False,clean input; no perturbation applied,forward_return_gate,single_softmax,3,Medium,0.8,3.6350513474075674,False,True
opxrd_618,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,618,128,128,129,129,tetragonal,tetragonal,Medium symmetry,True,128,0.8898829221725464,1,0.0050630308687686,10,0.0017153938533738,True,0.9265915902694976,0.1703894955612506,0.8898829221725464,1.0000001192092896,0.2079869955778122,0.2079869955778122,0.2079869955778122,0.0,0.2079869955778122,0.2079869955778122,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_619,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,619,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.4733374714851379,185,0.0537845119833946,224,0.0258720945566892,True,3.320357242642621,0.6105753620022307,0.4733374714851379,0.9999998807907104,0.2328220903873443,0.2328220903873443,0.2328220903873443,0.0,0.2328220903873443,0.2328220903873443,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,True,False
opxrd_624,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,624,13,25,14,26,monoclinic,orthorhombic,Low symmetry,False,25,0.1769182235002517,14,0.0746459066867828,187,0.0505768582224845,False,4.373987543280052,0.804325809684845,0.1769182235002517,1.0,0.2953314185142517,0.2953314185142517,0.2953314185142517,0.0,0.2953314185142517,0.2953314185142517,False,clean input; no perturbation applied,forward_return_gate,single_softmax,109,Head,0.8,3.6350513474075674,False,True
opxrd_627,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,627,73,73,74,74,orthorhombic,orthorhombic,Low symmetry,True,73,0.9177299737930298,14,0.0179926715791225,224,0.0008741591009311,True,0.6721100253518699,0.1235932738695117,0.9177299737930298,1.0000003576278689,0.0596348829567432,0.0596348829567432,0.0596348829567432,0.0,0.0596348829567432,0.0596348829567432,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_629,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,629,128,128,129,129,tetragonal,tetragonal,Medium symmetry,True,128,0.894201397895813,1,0.0054228086955845,10,0.0016155485063791,True,0.8937211305624874,0.1643449975244025,0.894201397895813,0.9999999403953552,0.2094651758670807,0.2094651758670807,0.2094651758670807,0.0,0.2094651758670807,0.2094651758670807,False,clean input; no perturbation applied,forward_return_gate,single_softmax,29,Head,0.8,3.6350513474075674,True,False
opxrd_631,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,631,165,165,166,166,trigonal,trigonal,Medium symmetry,True,165,0.9512407779693604,1,0.0036117492709308,13,0.003216459415853,True,0.4271279445688328,0.0785438976345876,0.9512407779693604,1.0,0.2645194828510284,0.2645194828510284,0.2645194828510284,0.0,0.2645194828510284,0.2645194828510284,False,clean input; no perturbation applied,forward_return_gate,single_softmax,12,Head,0.8,3.6350513474075674,True,False
opxrd_632,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,632,165,165,166,166,trigonal,trigonal,Medium symmetry,True,165,0.9700521230697632,13,0.0019722590222954,61,0.0006711946916766,True,0.2885573029263614,0.0530623564928292,0.9700521230697632,0.9999998211860656,0.2335021346807479,0.2335021346807479,0.2335021346807479,0.0,0.2335021346807479,0.2335021346807479,False,clean input; no perturbation applied,forward_return_gate,single_softmax,12,Head,0.8,3.6350513474075674,True,False
opxrd_633,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,633,197,226,198,227,cubic,cubic,High symmetry,False,226,0.9881183505058287,14,0.0017919901292771,193,0.0011762109352275,False,0.1116853768360865,0.0205376513455449,0.9881183505058287,1.0,0.301871508359909,0.301871508359909,0.301871508359909,0.0,0.301871508359909,0.301871508359909,False,clean input; no perturbation applied,forward_return_gate,single_softmax,3,Medium,0.8,3.6350513474075674,True,False
opxrd_634,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,634,192,192,193,193,hexagonal,hexagonal,Medium symmetry,True,192,0.8972421288490295,45,0.0198375731706619,165,0.0033301236107945,True,0.7995262168651848,0.1470236404153327,0.8972421288490295,1.0000001192092896,0.3525143563747406,0.3525143563747406,0.3525143563747406,0.0,0.3525143563747406,0.3525143563747406,False,clean input; no perturbation applied,forward_return_gate,single_softmax,6,Head,0.8,3.6350513474075674,True,False
